museum_id,Region,Museum,City,URL,description,street,postcode,Latitude,Longitude,website,main category,secondary category,adult_ticket_price,museumkaart_price
588,Flevoland,Batavialand,Lelystad,https://whichmuseum.com/museum/batavialand-lelystad-588,"The Bataviawerf is a shipyard where ships from the Golden Age are reconstructed that were important in the Dutch maritime history. In 1995, the Batavia was completed, after which the second project started: ‘De 7 Provinciën’, an admiralty ship from the 17th century on which Michiel de Ruyter had many sea battles.",Oostvaardersdijk 01-13,8242 PA,,,http://batavialand.nl,History & Anthropology,Science & Technology,16.00,0.00
183,Gelderland,Anton Pieck Museum,Hattem,https://whichmuseum.com/museum/anton-pieck-museum-hattem-183,"The Anton Pieck Museum holds the largest collection of works by the Dutch painter and draftsman Francis Anton Pieck. The museum presents an overview of his work, by exhibiting its collection of approximately fifty works. The ground floor houses a diversion collection, including watercolour paintings, colored drawings, oil paintings and earlier works. One level down, the museum exhibits graphical works.",Achterstraat 46-48,8051 GC,,,http://www.antonpieckmuseum-hattem.nl/,Art & Design,,7.75,0.00
107,Gelderland,Africa Museum,Berg en Dal,https://whichmuseum.com/museum/africa-museum-berg-en-dal-107,"The Africa Museum is dedicated to African art and culture. The indoor museum exhibits a collection of African art. The collection is based on themes such as African architecture, contemporary African art, African vision on art and beauty and society and religion. The outdoor museum illustrates the diversity of African cultures. The visitor can visit African houses and learn about African architecture.",Postweg 6,6571 CS,,,https://afrikamuseum.nl/,History & Anthropology,Art & Design,14.00,0.00
431,Groningen,Klooster Ter Apel,Ter Apel,https://whichmuseum.com/museum/klooster-ter-apel-431,"Ter Apel Monastery is a former monastery. It includes two modern art galleries and the Museum voor Klooster- en Kerkgeschiedenis &amp; Religieuze Kunst. The monastery used to be a place of hospitality and dedication to passing travelers. In Klooster ter Apel, both permanent and changing exhibits are organized.",Boslaan 3-5,9561 LH,,,http://www.kloosterterapel.nl/nl/,Art & Design,History & Anthropology,7.50,0.00
97,Flevoland,Aviodrome,Lelystad,https://whichmuseum.com/museum/aviodrome-lelystad-97,"Take a journey through the world of aviation. Discover the fascinating story of Dutch civil aviation with more than 100 unique aircraft. Step aboard the Constellation, discover the story from the historical Fokker Spin, feel how it is to fly a plane in one of the simulators and explore the enormous Boeing 747. Travel to the adventurous pioneering years of Dutch civil aviation with the 4D movie Skymania, step back in time to the Schiphol of 1928 in the Schiphol building, concour the assault course and have fun in one of the other interactive play opportunities.",Pelikaanweg 50,8218 PG,,,https://www.aviodrome.nl/,Science & Technology,History & Anthropology,17.95,0.00
402,Limburg,Streekmuseum Elsloo,Elsloo,https://whichmuseum.com/museum/streekmuseum-elsloo-402,"Streekmuseum Schippersbeurs is an archaeological and anthropological museum of local history. In the main house and two adjacent 18th century worker houses, the story of Maasland is told. Visitors go on a journey through time, starting at a settlement from the Stone Age through Roman times to the 50s. The collection includes pottery, grave goods and bronze pins. The museum also covers crafts such as a miner, a clog maker and a ‘brikkebakker’. In addition, the museum features a room that is decorated as a small shop from the early 20th century.",Op de Berg 4-6,6181 GT,,,http://www.streekmuseumelsloo.nl/,History & Anthropology,,4.00,0.00
553,Limburg,Museum Peel en Maas,Helden,https://whichmuseum.com/museum/museum-peel-en-maas-helden-553,"Streekmuseum 't Land van Peel en Maas is housed in the former monastery Kerkebosch. The museum illustrates the history of the region of Peel en Maas. Among other things, the museum exhibits works by Dutch-American sculptor Shinkichi Tajiri. It also covers Romans in Maasdal and Peel and the deportation and liberation during World War II. In addition it exhibits a collection of one hundred ‘breischeien’. For children there is a scavenger hunt.",Aan de Koeberg 3,5988 NE,,,https://museumpeelenmaas.nl/cms/,History & Anthropology,Nature & Natural History,3.00,2.00
490,Gelderland,Museum Tweestromenland,Beneden-Leeuwen,https://whichmuseum.com/museum/museum-tweestromenland-beneden-leeuwen-490,"Streekhistorisch Museum Tweestromenland is dedicated to Maas and Waal and life with water. From the 14th century levees were built along rivers to be better protected against the water. The museum illustrates the history of the region, from the mammoth in the lobby till the time of the coal stove and the bedstead. The museum covers traditional crafts, old shops and the contrast between rich and poor.",Pastoor Zijlmansstraat 3,6658 EE,,,http://www.museumtweestromenland.nl/nl/welkom/,History & Anthropology,Nature & Natural History,9.00,0.00
7986,Drenthe,Stedelijk Museum Meppel,Meppel,https://whichmuseum.com/museum/stedelijk-museum-meppel-7986,Stedelijk Museum Meppel is a museum in Meppel in the Netherlands.,Hoofdstraat 22,7941 AG,,,https://stedelijkmuseummeppel.nl/,Art & Design,,5.00,0.00
447,Gelderland,Stadsmuseum Harderwijk,Harderwijk,https://whichmuseum.com/museum/stadsmuseum-harderwijk-447,"Stadsmuseum Harderwijk is housed in an old patrician house that consists of several historical buildings. The museum illustrates the history of Harderwijk. The collection includes historical objects related to fishing, the Gelderland Munt, the military garrison and the university that Harderwijk used to have. There are also temporary exhibitions on history, art and current topics.",Donkerstraat 4,3841 CC,,,https://www.stadsmuseum-harderwijk.nl/,History & Anthropology,,6.00,0.00
506,Gelderland,Stadsmuseum Groenlo,Groenlo,https://whichmuseum.com/museum/stadsmuseum-groenlo-506,Stadsmuseum Groenlo is dedicated to the industrial and cultural history of the fortified city Groenlo. The museum focusses on Groenlo during the Eighty Years' War. The collection includes old maps and prints that illustrate this battle. The museum also exhibits a collection of authentic weapons from the Eighty Years' War.,Mattelierstraat 33,7141 BP,,,http://stadsmuseumgroenlo.nl/,History & Anthropology,,3.00,0.00
376,Gelderland,Stadsmuseum Doetinchem,Doetinchem,https://whichmuseum.com/museum/stadsmuseum-doetinchem-376,"Stadsmuseum Doetinchem is dedicated to the city of Doetinchem and its history. The museum illustrates the development of Doetinchem from an agricultural settlement into a city. The collection includes paintings by regional artists, photographs, archaeological finds and models of Doetinchem in 1830 and 1940. Additionally, the museum displays the living room of the Director of the former post office in the style of the 1920s and a recreated classroom also from the 1920s.",Burgemeester van Nispenstraat 2,7001 BS,,,http://stadsmuseumdoetinchem.nl/,History & Anthropology,,4.50,0.00
8005,Gelderland,Stadsmuseum Bergh,s-Heerenberg,https://whichmuseum.com/museum/stadsmuseum-bergh-s-heerenberg-8005,Stadsmuseum Bergh is a museum in ‘s-Heerenberg in the Netherlands.,Marktstraat 3,7041 AH,,,https://stadsmuseumbergh.nl,History & Anthropology,,5.00,4.00
21,Gelderland,Museum City Castle Zaltbommel,Zaltbommel,https://whichmuseum.com/museum/museum-city-castle-zaltbommel-21,"Stadskasteel Zaltbommel is a monumental building from 1535 located in the city centre. On the ground floor, the museum illustrates the 16th century history of the ‘Bommelerwaard’. On the first floor paintings, Art Nouveau style copper works and various kinds of furniture are displayed. The museum also features a permanent exhibition on the life and work of Fiep Westendorp, the illustrator of Jip en Janneke and Puk van de Petteflet.",Nonnenstraat 5,5301 BE,,,http://stadskasteelzaltbommel.nl/,History & Anthropology,Art & Design,6.00,0.00
349,Gelderland,Slot Loevestein,Poederoijen,https://whichmuseum.com/museum/slot-loevestein-poederoijen-349,"Slot Loevestein is a fortress and a castle. The history of the castle goes back 650 years and is divided into three periods: Middle Ages, state prison and the Dutch Waterline. The castle illustrates the story of these three periods. The most notable period is the period of the state prison. The most famous prisoner that was locked up in the castle is jurist Hugo Grotius. The bunker, the canals, the arsenal, and a street with houses for soldiers remind of the military past.",Loevestein 1,5307 TG,,,https://www.slotloevestein.nl/,History & Anthropology,,12.50,0.00
461,Gelderland,Sjoel Elburg,Elburg,https://whichmuseum.com/museum/sjoel-elburg-461,Sjoel Elburg is a museum that illustrates the daily lives of twelve Jewish families that started living in Elburg in the 18th century. The museum is located in the monumental synagogue of Elburg. It illustrates Jewish history and offers a historical perspective on the current topic of integration and tolerance.,Graaf Hendriksteeg 2,8081 CH,,,http://sjoelelburg.nl/,History & Anthropology,,5.00,0.00
1255,Friesland,Reddingsmuseum Abraham Fock,Hollum,https://whichmuseum.com/museum/reddingsmuseum-abraham-fock-hollum-1255,Reddingsmuseum Abraham Fock is a museum in Hollum in the Netherlands.,Oranjeweg 18,9161 CC,,,http://www.amelandermusea.eu/musea-molens-en-vuurtoren__trashed/maritiem-centrum-abraham-fock/,History & Anthropology,,4.75,0.00
64,Groningen,Openluchtmuseum Het Hoogeland,Warffum,https://whichmuseum.com/museum/openluchtmuseum-het-hoogeland-warffum-64,"Openluchtmuseum Het Hoogeland illustrates how people lived and worked in a small village in the countryside in the 19th century. The museum consists of twenty old buildings. Because of the many different buildings and their detailed decoration, the visitors gets to know the community of the village. The museum includes a school, a pub and a workshop of a painter, but also a bourgeois house, a blacksmith and a butcher.",Schoolstraat 4,9989 AG,,,https://www.hethoogeland.com/,History & Anthropology,,7.00,0.00
643,Friesland,Openluchtmuseum De Spitkeet,Harkema,https://whichmuseum.com/museum/openluchtmuseum-de-spitkeet-harkema-643,"Openluchtmuseum De Spitkeet illustrates on a site of more than four hectares how people lived on the Frisian and Groningen heath in the period from 1850 to 1950. In that period people were very poor and life was difficult. The museum displays various types of properties and conditions of that time. In addition, various activities are organized and walking and cycling routes are offered.",De Dunen 3,9281 KT,,,http://www.despitkeet.nl/,History & Anthropology,,5.50,0.00
